,ID,Player Name,Drafting Team,Franchise current name,NBA profile,College / High School,Age at Draft,League before Draft,Draft Year,Pick Number,Position,Height,Weight,Nationality,Continent,Birthdate,GP,GS,MPG,PPG,FGA,FGM,FG%,3PM,3PA,3P%,FTM,FTA,FT%,RPG,APG,SPG,BPG,TOPG,PO GP,PO MPG,PO PPG,PO FGM,PO FGA,PO FG%,PO 3PM,PO 3PA,PO 3P%,PO FTM,PO FTA,PO FT%,PO RPG,PO APG,PO SPG,PO BPG,PO TOPG,All-Star Games,CO GP,CO MPG,CO PPG,CO FG%,CO 3P%,CO FT%,CO RPG,CO APG,CO SPG,CO BPG,CO TOPG,MVP Awards,All-NBA Selections,All-Defensive Selections,Finals MVP Awards,Hall of Fame Inductee,Reason no stats
1489,1490,Gordan Giricek,Dallas Mavericks,Dallas Mavericks,/stats/player/1921/,KK Cibona (Croatia),22.0,International League,1999,40,Guard,1.99,98.0,Croatia,Europe,1977-06-20,384.0,191.0,23.0,9.6,3.7,8.4,44.2,0.8,2.0,36.8,1.4,1.7,82.3,2.5,1.5,0.6,0.1,1.3,29.0,21.0,6.4,2.4,5.7,42.4,0.7,1.6,44.4,0.9,1.1,87.1,2.0,0.9,0.2,0.1,1.3,0.0,20.0,,16.2,59.9,48.4,75.8,3.2,1.7,1.6,,,0,0,0,0,0,
1490,1491,Francisco Elson,Denver Nuggets,Denver Nuggets,/stats/player/1922/,California,23.4,College,1999,41,Center-Forward,2.11,104.0,Netherlands,Europe,1976-02-28,472.0,149.0,15.3,3.7,1.5,3.2,47.8,0.0,0.0,18.8,0.6,0.8,70.0,3.5,0.6,0.5,0.5,0.8,30.0,12.3,2.9,1.2,2.1,58.1,0.0,0.0,0.0,0.5,0.7,68.2,2.8,0.2,0.5,0.2,0.8,0.0,32.0,,5.7,51.3,,41.2,5.1,0.5,0.8,1.3,,0,0,0,0,0,
1491,1492,Louis Bullock,Minnesota Timberwolves,Minnesota Timberwolves,https://www.thedraftreview.com/index.php?option=com_content&view=article&id=1686:louis-bullock&catid=64&Itemid=342,Michigan,23.1,College,1999,42,Guard,1.85,81.0,USA,USA,1976-05-20,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,31.0,,20.7,41.0,37.7,86.4,4.1,2.3,1.2,0.2,,0,0,0,0,0,
1492,1493,Lee Nailon,Charlotte Hornets,Charlotte Hornets,/stats/player/1924/,Texas Christian,24.4,College,1999,43,Forward,2.03,106.0,USA,USA,1975-02-22,306.0,96.0,19.0,8.6,3.7,7.7,47.4,0.0,0.0,11.1,1.2,1.6,78.6,3.1,1.0,0.4,0.2,1.0,9.0,17.9,7.7,3.0,6.6,45.8,0.0,0.1,0.0,1.7,2.1,78.9,2.7,0.7,0.3,0.0,0.8,0.0,31.0,,22.8,50.8,26.7,71.5,9.3,2.5,1.2,0.9,,0,0,0,0,0,
1493,1494,Tyrone Washington,Houston Rockets,Houston Rockets,https://www.thedraftreview.com/index.php?option=com_content&view=article&id=1684:tyrone-washington&catid=64&Itemid=342,Mississippi State,22.8,College,1999,44,Forward,2.06,117.0,USA,USA,1976-09-16,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,33.0,,12.7,50.2,0.0,65.0,8.4,0.9,0.6,2.0,,0,0,0,0,0,
1494,1495,Ryan Robertson,Sacramento Kings,Sacramento Kings,/stats/player/1926/,Kansas,22.8,College,1999,45,Guard,1.90,86.0,USA,USA,1976-10-02,1.0,0.0,25.0,5.0,2.0,6.0,33.3,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,33.0,,12.8,43.9,37.0,87.1,4.0,3.2,1.7,0.4,,0,0,0,0,0,
1495,1496,J.R. Koch,New York Knicks,New York Knicks,https://www.thedraftreview.com/index.php?option=com_content&view=article&id=1682:jr-koch&catid=64&Itemid=342,Iowa,22.8,College,1999,46,Forward,2.08,101.0,USA,USA,1976-09-10,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,30.0,,10.4,52.5,38.7,74.7,4.2,0.6,0.7,1.1,,0,0,0,0,0,
1496,1497,Todd MacCulloch,Philadelphia 76ers,Philadelphia 76ers,/stats/player/1928/,Washington,23.4,College,1999,47,Center,2.13,127.0,Canada,America,1976-01-27,223.0,105.0,15.4,6.1,2.5,4.7,54.1,0.0,0.0,0.0,1.0,1.6,64.2,4.0,0.5,0.3,0.8,0.7,43.0,12.0,4.3,1.8,3.4,53.1,0.0,0.0,0.0,0.7,1.1,66.0,3.3,0.4,0.1,0.7,0.6,0.0,29.0,,18.7,66.2,,59.5,11.9,0.8,1.0,1.6,,0,0,0,0,0,
1497,1498,Galen Young,Milwaukee Bucks,Milwaukee Bucks,/stats/player/1929/,North Carolina-Charlotte,23.7,College,1999,48,Forward,1.96,94.0,USA,USA,1975-10-16,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,34.0,,14.7,41.1,33.8,70.1,7.2,3.0,1.5,0.6,,0,0,0,0,0,
1498,1499,Lari Ketner,Chicago Bulls,Chicago Bulls,/stats/player/1930/,Massachusetts,22.4,College,1999,49,Forward,2.06,125.0,USA,USA,1977-02-01,25.0,0.0,5.5,1.4,0.5,1.3,40.6,0.0,0.0,0.0,0.3,0.5,66.7,1.4,0.1,0.2,0.1,0.5,0.0,,,,,,,,,,,,,,,,,0.0,29.0,,10.8,42.2,,55.9,8.3,1.2,0.4,2.2,,0,0,0,0,0,
1499,1500,Venson Hamilton,Houston Rockets,Houston Rockets,https://www.thedraftreview.com/index.php?option=com_content&view=article&id=1678:venson-hamilton&catid=64&Itemid=342,Nebraska,21.9,College,1999,50,Forward,2.08,109.0,USA,USA,1977-08-11,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,33.0,,15.7,50.0,0.0,65.7,10.2,1.6,2.0,2.4,,0,0,0,0,0,
1500,1501,Kenyon Martin,New Jersey Nets,Brooklyn Nets,/stats/player/2030/,Cincinnati,22.5,College,2000,1,Forward,2.05,104.0,USA,USA,1977-12-30,757.0,667.0,30.6,12.3,5.1,10.6,48.3,0.1,0.4,23.4,2.0,3.2,62.9,6.8,1.9,1.2,1.1,1.7,112.0,32.1,12.9,5.2,11.0,47.0,0.0,0.3,12.9,2.5,3.7,67.9,6.8,1.8,1.1,1.2,1.9,1.0,31.0,29.3,18.9,56.8,28.6,68.4,9.7,1.4,1.4,3.5,1.8,0,0,0,0,0,
1501,1502,Stromile Swift,Vancouver Grizzlies,Memphis Grizzlies,/stats/player/2031/,Louisiana State,20.6,College,2000,2,Center-Forward,2.05,102.0,USA,USA,1979-11-21,547.0,97.0,19.8,8.4,3.1,6.6,47.3,0.0,0.0,7.4,2.1,3.0,69.9,4.6,0.5,0.6,1.2,1.3,7.0,17.4,7.4,3.0,6.6,45.7,0.0,0.0,0.0,1.4,2.1,66.7,4.7,0.6,0.6,0.9,0.7,0.0,34.0,,16.2,60.8,28.0,61.7,8.2,0.9,1.5,2.8,,0,0,0,0,0,
1502,1503,Darius Miles,Los Angeles Clippers,Los Angeles Clippers,/stats/player/2032/,East St. Louis,18.7,High School,2000,3,Forward,2.03,91.0,USA,USA,1981-10-09,446.0,190.0,26.3,10.1,4.2,8.9,47.2,0.0,0.3,16.8,1.7,2.8,59.0,4.9,1.9,0.9,1.1,2.0,0.0,,,,,,,,,,,,,,,,,0.0,32.0,,22.1,66.6,26.1,49.7,12.4,3.4,2.4,7.2,,0,0,0,0,0,
1503,1504,Marcus Fizer,Chicago Bulls,Chicago Bulls,/stats/player/2033/,Iowa State,21.9,College,2000,4,Forward,2.03,113.0,USA,USA,1978-08-10,289.0,35.0,20.9,9.6,3.8,8.8,43.5,0.1,0.4,19.1,1.9,2.8,69.1,4.6,1.2,0.5,0.3,1.5,0.0,,,,,,,,,,,,,,,,,0.0,37.0,,22.8,58.2,35.7,73.2,7.7,1.1,0.8,1.1,,0,0,0,0,0,
1504,1505,Mike Miller,Orlando Magic,Orlando Magic,/stats/player/2034/,Florida,20.4,College,2000,5,Forward-Guard,2.03,99.0,USA,USA,1980-02-19,1032.0,570.0,27.0,10.6,3.9,8.5,45.9,1.5,3.8,40.7,1.3,1.7,76.9,4.2,2.6,0.6,0.2,1.5,94.0,16.5,4.9,1.8,4.4,39.9,1.0,2.6,39.4,0.4,0.5,84.1,2.5,0.9,0.4,0.1,0.6,0.0,37.0,28.6,14.1,47.6,33.8,72.9,6.6,2.5,1.2,0.4,1.9,0,0,0,0,0,
1505,1506,DerMarr Johnson,Atlanta Hawks,Atlanta Hawks,/stats/player/2035/,Cincinnati,20.2,College,2000,6,Forward-Guard,2.05,91.0,USA,USA,1980-05-05,344.0,136.0,17.2,6.2,2.2,5.4,41.1,0.8,2.4,33.6,0.9,1.1,78.9,2.2,0.9,0.6,0.4,1.0,10.0,12.7,3.6,1.4,3.8,36.8,0.5,2.4,20.8,0.3,0.3,100.0,2.0,0.7,0.2,0.4,0.1,0.0,32.0,,12.6,47.8,37.1,73.7,3.8,1.4,1.0,0.9,,0,0,0,0,0,
1506,1507,Chris Mihm,Chicago Bulls,Chicago Bulls,/stats/player/2036/,Texas,21.0,College,2000,7,Center,2.13,119.0,USA,USA,1979-07-16,436.0,256.0,20.1,7.5,2.9,6.3,45.9,0.0,0.0,23.1,1.7,2.5,70.4,5.3,0.5,0.3,1.0,1.2,5.0,13.6,4.0,1.4,4.6,30.4,0.0,0.0,0.0,1.2,2.0,60.0,3.6,0.0,0.8,0.8,0.8,0.0,33.0,,17.7,52.3,46.6,70.7,10.5,0.7,0.3,2.7,,0,0,0,0,0,
1507,1508,Jamal Crawford,Cleveland Cavaliers,Cleveland Cavaliers,/stats/player/2037/,Michigan,20.3,College,2000,8,Guard,1.98,86.0,USA,USA,1980-03-20,1327.0,433.0,29.4,14.6,5.1,12.4,41.0,1.7,4.8,34.8,2.8,3.2,86.2,2.2,3.4,0.9,0.2,1.9,74.0,28.1,14.3,5.0,13.0,38.6,1.4,4.7,30.7,2.9,3.3,86.5,1.9,2.2,0.9,0.2,1.3,0.0,17.0,33.9,16.6,41.2,32.7,78.4,2.8,4.5,1.1,0.9,3.1,0,0,0,0,0,
1508,1509,Joel Przybilla,Houston Rockets,Houston Rockets,/stats/player/2038/,Minnesota,20.7,College,2000,9,Center,2.16,118.0,USA,USA,1979-10-10,592.0,397.0,19.8,3.9,1.5,2.7,55.2,0.0,0.0,0.0,0.8,1.5,55.7,6.2,0.4,0.3,1.4,1.0,11.0,17.9,2.3,1.0,1.7,57.9,0.0,0.0,0.0,0.3,0.5,50.0,4.9,0.8,0.4,1.3,0.4,0.0,21.0,,14.2,61.3,,49.5,8.4,2.4,0.8,3.9,,0,0,0,0,0,
1509,1510,Keyon Dooling,Orlando Magic,Orlando Magic,/stats/player/2039/,Missouri,20.2,College,2000,10,Guard,1.90,82.0,USA,USA,1980-05-08,728.0,86.0,19.4,7.0,2.5,6.0,41.6,0.6,1.8,34.9,1.4,1.7,79.9,1.3,2.2,0.6,0.1,1.1,63.0,12.7,4.6,1.7,3.8,44.2,0.5,1.4,38.4,0.7,0.8,82.4,0.8,0.9,0.3,0.1,0.4,0.0,31.0,,15.3,38.9,34.7,74.3,2.7,3.6,1.4,0.5,,0,0,0,0,0,
1510,1511,Jerome Moiso,Boston Celtics,Boston Celtics,/stats/player/2040/,California-Los Angeles,22.1,College,2000,11,Forward,2.08,107.0,France,Europe,1978-06-15,145.0,3.0,9.6,2.7,1.1,2.2,48.9,0.0,0.0,0.0,0.5,0.8,59.3,2.7,0.3,0.3,0.5,0.7,4.0,15.0,5.8,2.5,4.0,62.5,0.0,0.0,0.0,0.8,1.0,75.0,4.0,1.3,0.0,1.8,1.0,0.0,33.0,,13.0,50.1,16.7,61.3,7.6,1.2,1.1,1.7,,0,0,0,0,0,
1511,1512,Etan Thomas,Dallas Mavericks,Dallas Mavericks,/stats/player/2041/,Syracuse,22.3,College,2000,12,Center,2.05,117.0,USA,USA,1978-04-01,409.0,74.0,17.3,5.7,2.2,4.2,51.3,0.0,0.0,0.0,1.4,2.3,60.3,4.7,0.4,0.3,1.0,0.9,18.0,14.0,4.8,1.8,3.3,55.9,0.0,0.0,0.0,1.1,2.1,54.1,3.8,0.2,0.2,0.7,0.9,0.0,29.0,,13.6,60.2,,67.8,9.3,0.6,0.8,3.7,,0,0,0,0,0,
1512,1513,Courtney Alexander,Orlando Magic,Orlando Magic,/stats/player/2042/,Fresno State,23.2,College,2000,13,Guard,1.96,95.0,USA,USA,1977-04-27,187.0,59.0,16.9,9.0,3.5,8.3,42.2,0.2,0.6,33.9,1.8,2.2,81.3,2.2,1.2,0.6,0.1,1.1,5.0,7.8,3.6,1.4,3.2,43.8,0.2,0.2,100.0,0.6,0.8,75.0,0.8,0.2,0.4,0.0,0.2,0.0,27.0,,24.8,44.7,33.1,78.1,4.7,3.5,1.4,0.1,,0,0,0,0,0,
1513,1514,Mateen Cleaves,Detroit Pistons,Detroit Pistons,/stats/player/2043/,Michigan State,22.8,College,2000,14,Guard,1.88,93.0,USA,USA,1977-09-07,167.0,10.0,11.2,3.6,1.4,3.6,38.9,0.1,0.3,26.7,0.8,1.1,72.8,1.0,1.9,0.4,0.0,1.2,0.0,,,,,,,,,,,,,,,,,0.0,26.0,,12.1,42.1,37.6,75.6,1.8,6.9,1.4,0.2,,0,0,0,0,0,
1514,1515,Jason Collier,Milwaukee Bucks,Milwaukee Bucks,/stats/player/2044/,Georgia Tech,22.8,College,2000,15,Center,2.13,118.0,USA,USA,1977-09-08,151.0,65.0,14.4,5.6,2.2,4.9,45.5,0.0,0.1,35.0,1.0,1.4,73.8,2.9,0.3,0.2,0.2,0.8,0.0,,,,,,,,,,,,,,,,,0.0,30.0,,17.0,47.3,36.9,73.5,9.2,1.6,0.8,1.1,,0,0,0,0,0,
1515,1516,Hedo Turkoglu,Sacramento Kings,Sacramento Kings,/stats/player/2045/,Anadolu Efes S.K. (Turkey),21.3,International League,2000,16,Forward,2.08,100.0,Turkey,Asia,1979-03-19,997.0,571.0,26.8,11.1,3.9,9.1,42.6,1.2,3.3,38.4,2.1,2.7,78.4,4.0,2.8,0.8,0.3,1.6,109.0,27.4,9.7,3.5,8.6,40.3,0.9,2.7,34.1,1.9,2.5,75.1,3.8,2.6,0.7,0.3,1.7,0.0,34.0,,12.5,50.8,44.3,75.0,5.4,2.4,1.4,0.1,,0,0,0,0,0,Incorrect name
1516,1517,Desmond Mason,Seattle SuperSonics,Oklahoma City Thunder,/stats/player/2046/,Oklahoma State,22.7,College,2000,17,Forward-Guard,1.96,98.0,USA,USA,1977-10-11,643.0,385.0,30.5,12.1,4.6,10.2,44.9,0.1,0.4,26.0,2.9,3.9,74.0,4.5,1.6,0.7,0.4,1.6,16.0,38.0,13.1,4.8,11.6,41.4,0.1,0.6,11.1,3.4,4.6,73.0,6.1,1.6,0.9,0.5,1.5,0.0,34.0,,18.0,49.9,43.0,76.7,6.6,1.5,1.2,1.0,,0,0,0,0,0,
1517,1518,Quentin Richardson,Los Angeles Clippers,Los Angeles Clippers,/stats/player/2047/,DePaul,20.2,College,2000,18,Forward,1.98,102.0,USA,USA,1980-04-13,783.0,486.0,26.5,10.3,3.7,9.4,39.7,1.5,4.2,35.5,1.3,1.8,71.8,4.7,1.5,0.8,0.2,1.1,36.0,25.0,7.5,2.6,6.5,40.4,1.4,3.5,39.7,0.8,1.2,67.4,3.8,1.0,0.8,0.1,0.8,0.0,33.0,,17.0,43.2,37.6,70.6,9.8,2.2,1.1,0.3,,0,0,0,0,0,
1518,1519,Jamaal Magloire,Charlotte Hornets,Charlotte Hornets,/stats/player/2048/,Kentucky,22.1,College,2000,19,Center,2.08,118.0,Canada,America,1978-05-21,680.0,314.0,21.5,7.2,2.6,5.4,48.0,0.0,0.0,0.0,2.0,3.2,63.9,6.5,0.6,0.3,0.9,1.5,46.0,19.8,7.3,2.4,5.0,47.0,0.0,0.0,0.0,2.5,3.7,68.2,5.3,0.5,0.2,0.9,1.1,1.0,33.0,,13.2,50.0,,68.5,9.1,0.5,0.5,1.7,,0,0,0,0,0,
1519,1520,Speedy Claxton,Philadelphia 76ers,Philadelphia 76ers,/stats/player/2049/,Hofstra,22.2,College,2000,20,Guard,1.80,82.0,USA,USA,1978-05-08,334.0,128.0,25.6,9.3,3.4,8.2,40.9,0.1,0.7,19.3,2.4,3.2,76.2,2.5,4.3,1.5,0.1,1.7,30.0,12.6,4.6,1.7,3.9,42.7,0.0,0.0,0.0,1.2,1.7,74.0,1.5,2.0,0.7,0.2,0.9,0.0,31.0,,22.8,47.0,38.1,76.4,5.4,6.0,3.3,0.2,,0,0,0,0,0,
1520,1521,Morris Peterson,Toronto Raptors,Toronto Raptors,/stats/player/2050/,Michigan State,22.9,College,2000,21,Forward,2.00,98.0,USA,USA,1977-08-26,711.0,488.0,27.2,10.7,3.9,9.2,41.8,1.4,3.8,37.3,1.6,2.0,77.3,3.5,1.5,0.9,0.2,1.0,33.0,22.6,6.7,2.6,5.6,45.7,0.9,2.3,38.7,0.7,0.9,76.7,2.6,1.1,0.6,0.2,0.7,0.0,39.0,,16.8,46.5,42.5,77.3,6.0,1.3,1.2,0.3,,0,0,0,0,0,
1521,1522,Donnell Harvey,New York Knicks,New York Knicks,/stats/player/2051/,Florida,19.9,College,2000,22,Forward,2.03,98.0,USA,USA,1980-08-26,205.0,39.0,16.2,5.6,2.2,4.8,46.0,0.0,0.0,10.0,1.2,1.8,65.9,4.0,0.8,0.5,0.4,1.0,0.0,,,,,,,,,,,,,,,,,0.0,37.0,,10.1,50.7,0.0,61.0,7.0,1.0,0.7,0.8,,0,0,0,0,0,
1522,1523,DeShawn Stevenson,Utah Jazz,Utah Jazz,/stats/player/2052/,Washington Union,19.3,High School,2000,23,Forward-Guard,1.96,95.0,USA,USA,1981-04-03,824.0,542.0,22.3,7.2,2.7,6.7,40.6,0.7,2.0,34.0,1.1,1.6,69.8,2.2,1.6,0.5,0.2,1.0,42.0,17.8,5.3,1.7,5.1,32.7,1.1,3.2,35.3,0.8,1.0,79.1,1.4,1.0,0.5,0.1,0.6,0.0,32.0,,30.4,54.0,,83.4,9.7,6.2,3.2,2.1,,0,0,0,0,0,
1523,1524,Dalibor Bagaric,Chicago Bulls,Chicago Bulls,/stats/player/2053/,KK Dubrava (Croatia),20.0,International League,2000,24,Center,2.16,116.0,Croatia,Europe,1980-07-02,95.0,0.0,10.2,2.6,1.0,2.8,36.1,0.0,0.0,0.0,0.6,1.1,55.9,2.5,0.4,0.3,0.5,0.8,0.0,,,,,,,,,,,,,,,,,0.0,22.0,,18.3,58.6,0.0,65.3,10.4,0.7,1.7,1.7,,0,0,0,0,0,
1524,1525,Jake Tsakalidis,Phoenix Suns,Phoenix Suns,/stats/player/2054/,A.E.K. Athens B.C. (Greece),21.1,International League,2000,25,Center,2.18,132.0,Greece,Europe,1979-06-10,315.0,168.0,15.9,4.8,1.8,3.8,49.0,0.0,0.0,0.0,1.1,1.6,65.7,3.9,0.3,0.2,0.7,0.9,10.0,14.0,2.9,1.2,2.6,46.2,0.0,0.0,0.0,0.5,0.6,83.3,4.3,0.2,0.1,0.8,1.1,0.0,30.0,,9.1,56.6,0.0,57.9,6.6,0.7,0.3,1.5,,0,0,0,0,0,Incorrect name
1525,1526,Mamadou N'diaye,Denver Nuggets,Denver Nuggets,/stats/player/2055/,Auburn,25.1,College,2000,26,Center,2.13,111.0,Senegal,Africa,1975-06-16,69.0,9.0,12.5,3.8,1.2,2.9,42.7,0.0,0.0,0.0,1.3,1.8,73.6,3.3,0.1,0.2,0.9,0.6,0.0,,,,,,,,,,,,,,,,,0.0,34.0,,8.9,53.5,,66.5,7.9,0.5,0.8,1.9,,0,0,0,0,0,
1526,1527,Primoz Brezec,Indiana Pacers,Indiana Pacers,/stats/player/2056/,KK Olimpija (Slovenia),20.8,International League,2000,27,Center,2.16,114.0,Slovenia,Europe,1979-10-02,342.0,214.0,18.1,7.2,3.0,5.9,49.8,0.0,0.0,16.7,1.2,1.8,70.1,3.9,0.5,0.2,0.4,0.8,4.0,6.4,2.3,1.0,1.8,57.1,0.0,0.0,0.0,0.3,0.5,50.0,0.8,0.0,0.3,0.0,0.0,0.0,31.0,,10.7,73.9,,71.3,5.1,0.2,1.2,,,0,0,0,0,0,
1527,1528,Erick Barkley,Portland Trail Blazers,Portland Trail Blazers,/stats/player/2057/,St. John's (NY),22.4,College,2000,28,Guard,1.85,84.0,USA,USA,1978-02-21,27.0,4.0,9.8,2.9,1.2,3.3,35.6,0.1,0.6,26.7,0.3,0.4,90.0,0.8,1.5,0.7,0.0,0.6,0.0,,,,,,,,,,,,,,,,,0.0,28.0,,16.0,39.8,31.3,66.4,3.0,4.5,3.0,0.3,,0,0,0,0,0,Incorrect name
1528,1529,Mark Madsen,Los Angeles Lakers,Los Angeles Lakers,/stats/player/2058/,Stanford,24.4,College,2000,29,Forward,2.05,109.0,USA,USA,1976-01-28,453.0,70.0,11.8,2.2,0.8,1.8,45.7,0.0,0.0,6.3,0.5,0.9,52.7,2.6,0.4,0.3,0.2,0.5,49.0,9.1,1.7,0.6,1.6,40.3,0.0,0.0,0.0,0.5,1.0,46.0,2.0,0.4,0.2,0.2,0.4,0.0,23.0,,12.2,58.7,0.0,57.5,9.3,1.1,0.6,0.9,,0,0,0,0,0,
1529,1530,Marko Jaric,Los Angeles Clippers,Los Angeles Clippers,/stats/player/2060/,Fortitudo Pallacanestro Bologna (Italy),21.6,International League,2000,30,Guard,2.01,89.0,Serbia,Europe,1978-12-10,447.0,221.0,25.2,7.1,2.7,6.6,40.4,0.6,1.9,34.4,1.2,1.6,73.0,2.7,3.6,1.3,0.3,1.6,0.0,,,,,,,,,,,,,,,,,0.0,26.0,,9.9,49.5,32.8,74.0,2.8,1.4,1.7,0.3,,0,0,0,0,0,
1530,1531,Dan Langhi,Dallas Mavericks,Dallas Mavericks,/stats/player/2061/,Vanderbilt,22.6,College,2000,31,Forward,2.11,100.0,USA,USA,1977-11-28,133.0,8.0,9.4,3.0,1.3,3.3,39.1,0.1,0.3,28.9,0.3,0.5,61.3,1.5,0.3,0.2,0.1,0.3,0.0,,,,,,,,,,,,,,,,,0.0,30.0,,22.1,47.7,40.3,87.1,6.0,0.8,0.4,0.3,,0,0,0,0,0,
1531,1532,A.J. Guyton,Chicago Bulls,Chicago Bulls,/stats/player/2062/,Indiana,22.4,College,2000,32,Guard,1.85,84.0,USA,USA,1978-02-12,80.0,14.0,15.5,5.5,2.1,5.5,37.7,0.9,2.4,37.8,0.5,0.6,82.2,1.0,1.8,0.3,0.2,0.8,0.0,,,,,,,,,,,,,,,,,0.0,29.0,,19.7,45.9,41.9,78.9,2.8,3.3,1.0,0.4,,0,0,0,0,0,
1532,1533,Jake Voskuhl,Chicago Bulls,Chicago Bulls,/stats/player/2063/,Connecticut,22.7,College,2000,33,Center,2.11,111.0,USA,USA,1977-11-01,450.0,93.0,14.3,4.0,1.5,3.1,48.7,0.0,0.0,33.3,1.0,1.5,71.4,3.4,0.5,0.3,0.4,0.8,6.0,16.3,6.0,2.0,2.8,70.6,0.0,0.0,0.0,2.0,2.2,92.3,3.7,0.3,0.7,0.7,1.0,0.0,34.0,,8.5,57.1,,68.3,6.4,1.1,0.5,1.4,,0,0,0,0,0,
1533,1534,Khalid El-Amin,Chicago Bulls,Chicago Bulls,/stats/player/2064/,Connecticut,21.2,College,2000,34,Guard,1.78,92.0,USA,USA,1979-04-25,50.0,14.0,18.7,6.3,2.3,6.2,37.0,0.6,1.7,33.3,1.1,1.4,77.8,1.6,2.9,1.0,0.0,1.1,0.0,,,,,,,,,,,,,,,,,0.0,35.0,,16.0,41.1,35.6,89.2,3.1,5.2,1.7,0.1,,0,0,0,0,0,
1534,1535,Mike Smith,Washington Wizards,Washington Wizards,/stats/player/2065/,Louisiana-Monroe,24.2,College,2000,35,Forward,2.03,88.0,USA,USA,1976-04-15,17.0,0.0,10.6,3.0,1.1,3.5,32.2,0.2,1.1,16.7,0.6,0.9,62.5,1.3,0.6,0.3,0.2,0.4,0.0,,,,,,,,,,,,,,,,,0.0,28.0,,20.1,42.4,33.8,80.1,9.4,3.4,1.5,0.9,,0,0,0,0,0,
1535,1536,Soumaila Samake,New Jersey Nets,Brooklyn Nets,/stats/player/2066/,Cincinnati Stuff (IBL),22.3,International League,2000,36,Center,2.18,104.0,Mali,Africa,1978-03-18,47.0,1.0,6.4,1.4,0.6,1.5,38.9,0.0,0.0,0.0,0.3,0.6,46.2,1.6,0.1,0.0,0.4,0.1,0.0,,,,,,,,,,,,,,,,,0.0,60.0,,9.7,56.9,0.0,69.1,7.6,0.6,0.4,2.7,,0,0,0,0,0,
1536,1537,Eddie House,Miami Heat,Miami Heat,/stats/player/2067/,Arizona State,22.1,College,2000,37,Guard,1.85,82.0,USA,USA,1978-05-14,717.0,31.0,17.3,7.5,2.9,7.1,40.9,1.1,2.9,39.0,0.5,0.6,85.1,1.7,1.6,0.7,0.1,0.8,66.0,10.3,4.0,1.5,3.9,39.1,0.6,1.6,36.8,0.4,0.5,86.7,1.0,0.7,0.4,0.1,0.4,0.0,32.0,,23.0,42.2,36.5,83.5,5.5,3.5,2.3,0.1,,0,0,0,0,0,
1537,1538,Eduardo Najera,Houston Rockets,Houston Rockets,/stats/player/2059/,Oklahoma,24.0,College,2000,38,Forward,2.03,109.0,Mexico,America,1976-07-11,619.0,85.0,18.1,4.9,1.9,4.0,48.1,0.2,0.6,31.1,0.9,1.3,67.1,3.7,0.8,0.7,0.4,0.6,59.0,15.8,3.8,1.4,3.3,44.3,0.1,0.3,29.4,0.8,1.1,75.0,3.2,0.5,0.5,0.2,0.6,0.0,34.0,,18.4,45.5,22.0,68.8,9.2,2.1,1.7,0.7,,0,0,0,0,0,
1538,1539,Lavor Postell,New York Knicks,New York Knicks,/stats/player/2068/,St. John's (NY),22.4,College,2000,39,Forward-Guard,1.98,96.0,USA,USA,1978-02-26,61.0,0.0,7.3,3.2,1.0,2.9,33.5,0.2,0.7,25.0,1.1,1.4,79.5,0.7,0.2,0.2,0.0,0.6,0.0,,,,,,,,,,,,,,,,,0.0,33.0,,14.3,42.8,29.4,80.9,6.9,1.8,0.9,0.6,,0,0,0,0,0,
1539,1540,Hanno Mottola,Atlanta Hawks,Atlanta Hawks,/stats/player/2069/,Utah,23.8,College,2000,40,Center-Forward,2.08,111.0,Finland,Europe,1976-09-09,155.0,17.0,15.2,4.6,1.9,4.3,44.2,0.0,0.1,6.3,0.8,1.1,78.3,2.9,0.5,0.2,0.2,0.9,0.0,,,,,,,,,,,,,,,,,0.0,21.0,,17.0,49.8,35.0,82.7,4.8,1.7,0.2,0.6,,0,0,0,0,0,
1540,1541,Chris Carrawell,San Antonio Spurs,San Antonio Spurs,https://www.thedraftreview.com/index.php?option=com_content&view=article&id=1365:chris-carrawell&catid=30&Itemid=342,Duke,22.6,College,2000,41,Forward,1.98,98.0,USA,USA,1977-11-25,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,34.0,,16.9,48.6,37.7,77.8,6.1,3.2,1.0,1.1,,0,0,0,0,0,
